구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2022146610,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,61-64세,경상
2022146894,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,상해없음,보행자,남,21-30세,경상
2022147057,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2022147341,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,21-30세,상해없음,이륜,남,31-40세,경상
2022147682,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,남,41-50세,경상
2022147753,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),여,20세 이하,상해없음,승합,남,51-60세,상해없음
2022148075,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,31-40세,경상,승용,남,41-50세,경상
2022148691,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,기타,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,승합,남,51-60세,상해없음
2022148817,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,61-64세,경상
2022149281,2022년 10월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,흐림,교차로 - 교차로횡단보도내,승용,여,31-40세,상해없음,보행자,여,21-30세,중상
2022149697,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,51-60세,상해없음,승용,남,41-50세,경상
2022149737,2022년 10월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,여,51-60세,중상
2022150366,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,31-40세,상해없음,승용,남,31-40세,경상
2022150464,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,이륜,남,21-30세,경상
2022150586,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,51-60세,상해없음,보행자,남,51-60세,경상
2022150633,2022년 10월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,51-60세,상해없음,보행자,남,65세 이상,부상신고
2022150727,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,자전거,남,65세 이상,상해없음,보행자,여,41-50세,경상
2022150887,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,승용,남,41-50세,경상
2022150994,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,기타불명,이륜,남,31-40세,경상
2022151135,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승합,남,51-60세,경상
2022151304,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,31-40세,경상
2022151468,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,상해없음,이륜,남,31-40세,경상
2022151553,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,51-60세,기타불명,이륜,남,41-50세,경상
2022151804,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승합,남,65세 이상,경상
2022151900,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,41-50세,경상
2022151915,2022년 10월,야간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,21-30세,경상,이륜,남,41-50세,중상
2022151937,2022년 10월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,51-60세,상해없음,보행자,여,65세 이상,중상
2022152280,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,65세 이상,경상
2022152770,2022년 10월,주간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,승용,여,21-30세,경상
2022152906,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,21-30세,경상
2022153059,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,기타불명,승용,여,31-40세,경상
2022153825,2022년 10월,주간,서울특별시 금천구,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,41-50세,경상
2022154972,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,,,,
2022155236,2022년 10월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,51-60세,부상신고,승용,남,51-60세,상해없음
2022155697,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,경상
2022155940,2022년 10월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,여,12세 이하,부상신고
2022156187,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,경상,승용,남,13-20세,경상
2022156344,2022년 10월,주간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,이륜,남,51-60세,경상
2022156657,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,31-40세,경상
2022157401,2022년 10월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,41-50세,중상
2022157460,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,이륜,남,51-60세,상해없음,승용,남,51-60세,경상
2022158301,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,21-30세,경상
2022159099,2022년 10월,야간,서울특별시 금천구,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,경상,보행자,여,65세 이상,중상
2022159667,2022년 10월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,보행자,여,51-60세,중상
2022160850,2022년 10월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,화물,남,51-60세,경상
2022161044,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,31-40세,경상
2022161163,2022년 10월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,보행자,남,41-50세,부상신고
2022161649,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,여,51-60세,경상
2022161909,2022년 10월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,31-40세,상해없음,건설기계,남,51-60세,중상
2022162052,2022년 10월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,61-64세,경상
2022162243,2022년 11월,야간,서울특별시 금천구,경상사고,0,0,5,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,경상,승용,남,51-60세,경상
2022162464,2022년 11월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,51-60세,상해없음,승용,남,61-64세,경상
2022162728,2022년 11월,야간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,이륜,남,31-40세,중상
2022162824,2022년 11월,야간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,중상,이륜,남,21-30세,경상
2022163377,2022년 11월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,상해없음,이륜,남,13-20세,부상신고
2022163632,2022년 11월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,31-40세,상해없음,보행자,남,65세 이상,중상
2022163657,2022년 11월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,건조,흐림,단일로 - 기타,승용,여,65세 이상,기타불명,이륜,남,41-50세,중상
2022163932,2022년 11월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,남,51-60세,경상
2022163954,2022년 11월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,여,21-30세,상해없음,승용,남,61-64세,경상
2022163972,2022년 11월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2022164446,2022년 11월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,자전거,남,51-60세,상해없음,보행자,여,51-60세,중상
2022164503,2022년 11월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,남,31-40세,경상
2022164839,2022년 11월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51-60세,상해없음,이륜,여,21-30세,중상
2022165091,2022년 11월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,51-60세,중상
2022165733,2022년 11월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,51-60세,경상
2022166209,2022년 11월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,31-40세,경상
2022166491,2022년 11월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2022166534,2022년 11월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,경상,승용,남,31-40세,경상
2022167113,2022년 11월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,21-30세,경상
2022167114,2022년 11월,주간,서울특별시 금천구,중상사고,0,1,0,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,,,,
2022167252,2022년 11월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,51-60세,상해없음,보행자,여,21-30세,중상
2022167353,2022년 11월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,61-64세,상해없음,이륜,남,13-20세,경상
