사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,좌표계,X좌표,Y좌표
2021010200100053,2021-01-02 10:00:00,토요일,서울특별시 마포구 구수동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,28,상해없음,이륜,남,49,중상,EPSG:5181,194066.02579262,449747.90669503
2021011000100182,2021-01-10 16:00:00,일요일,서울특별시 서초구 반포동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,24,경상,승용,남,43,상해없음,EPSG:5181,201601.91336089,445614.34964187
2021011400100148,2021-01-14 10:00:00,목요일,서울특별시 서초구 서초동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,24,부상신고,승용,여,39,상해없음,EPSG:5181,200524.55963108,442588.44509583
2021011500100555,2021-01-15 21:00:00,금요일,서울특별시 송파구 송파동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,26,상해없음,보행자,여,30,경상,EPSG:5181,209569.1932179,445214.50896024
2021011700100198,2021-01-17 18:00:00,일요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,34,상해없음,보행자,여,48,경상,EPSG:5181,202131.5358183,446477.50152318
2021011700100276,2021-01-17 21:00:00,일요일,서울특별시 마포구 서교동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,20,상해없음,보행자,여,19,경상,EPSG:5181,193126.75661391,450483.19461556
2021011800100231,2021-01-18 16:00:00,월요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,49,상해없음,보행자,여,86,경상,EPSG:5181,207440.09823175,454101.73982436
2021012100100066,2021-01-21 08:00:00,목요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대사람 - 기타,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),여,21,상해없음,보행자,여,42,경상,EPSG:5181,188999.70180203,447188.00453673
2021012100100094,2021-01-21 09:00:00,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,30,상해없음,보행자,여,35,경상,EPSG:5181,202594.98539429,444356.13021042
2021012300100010,2021-01-23 01:00:00,토요일,서울특별시 서대문구 북가좌동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,27,상해없음,승용,남,69,상해없음,EPSG:5181,192026.70791769,453609.53813695
2021012400100234,2021-01-24 18:00:00,일요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,31,경상,승용,남,25,상해없음,EPSG:5181,202349.81686639,445311.20325704
2021012400100324,2021-01-24 21:00:00,일요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행cd,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,19,상해없음,이륜,여,52,경상,EPSG:5181,203118.59351414,443903.73274478
2021012500100460,2021-01-25 19:00:00,월요일,서울특별시 서초구 서초동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,40,기타불명,보행자,여,29,경상,EPSG:5181,202489.37057253,444087.4638423
2021012600100293,2021-01-26 15:00:00,화요일,서울특별시 강동구 명일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,22,상해없음,이륜,남,34,경상,EPSG:5181,212799.86349931,449661.46416866
2021012700100486,2021-01-27 21:00:00,수요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,30,상해없음,자전거,남,38,경상,EPSG:5181,184094.80107235,453969.47014405
2021012900100077,2021-01-29 08:00:00,금요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,31,경상,승용,남,42,상해없음,EPSG:5181,211079.92348803,443872.99327353
2021012900100116,2021-01-29 09:00:00,금요일,서울특별시 마포구 동교동,경상사고,0,0,1,0,  차대사람 - 차도통행중,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),여,29,상해없음,보행자,여,27,경상,EPSG:5181,193156.76708527,451047.57015874
2021012900100298,2021-01-29 15:00:00,금요일,서울특별시 마포구 합정동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,21,상해없음,보행자,여,26,경상,EPSG:5181,192662.24611444,449793.46119684
2021013000100405,2021-01-30 19:00:00,토요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,31,경상,기타불명,기타불명,,기타불명,EPSG:5181,210980.23148626,443807.4375859
2021013100100256,2021-01-31 18:00:00,일요일,서울특별시 성동구 사근동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,23,경상,승용,남,58,상해없음,EPSG:5181,204034.84601629,451263.50110506
2021020100100284,2021-02-01 17:00:00,월요일,서울특별시 송파구 송파동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,20,상해없음,보행자,여,58,부상신고,EPSG:5181,209548.20665913,445210.39584982
2021020200100281,2021-02-02 16:00:00,화요일,서울특별시 마포구 서교동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,31,기타불명,보행자,여,18,부상신고,EPSG:5181,193045.24896177,450196.65161377
2021020200100378,2021-02-02 19:00:00,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,27,상해없음,이륜,남,28,경상,EPSG:5181,203115.57331755,445037.16264239
2021020600100299,2021-02-06 17:00:00,토요일,서울특별시 서대문구 연희동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,정보없음,흐림,교차로 - 교차로안,개인형이동수단(PM),남,32,부상신고,승용,남,46,상해없음,EPSG:5181,193518.38718914,452837.17872426
2021020600100383,2021-02-06 19:00:00,토요일,서울특별시 송파구 거여동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,24,부상신고,자전거,여,23,경상,EPSG:5181,212472.73483989,444202.52168025
2021020700100003,2021-02-07 00:00:00,일요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,1,차대차 - 측면충돌,직진우회전진행방해,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,23,부상신고,승용,남,53,상해없음,EPSG:5181,207524.47793743,445383.71647876
2021020700100303,2021-02-07 19:00:00,일요일,서울특별시 서초구 잠원동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,19,경상,승용,여,46,상해없음,EPSG:5181,201469.51643614,446055.8192961
2021020800100339,2021-02-08 15:00:00,월요일,서울특별시 구로구 온수동,부상신고사고,0,0,0,1,차대차 - 측면충돌,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),여,51,부상신고,승용,남,60,상해없음,EPSG:5181,184545.07985415,443412.92547105
2021021300100241,2021-02-13 18:00:00,토요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,19,상해없음,보행자,여,24,경상,EPSG:5181,202140.93867239,446590.59585537
2021021300100358,2021-02-13 22:00:00,토요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,22,상해없음,보행자,남,4,경상,EPSG:5181,206162.98445696,450267.42286408
2021021400100048,2021-02-14 11:00:00,일요일,서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,27,경상,승용,남,41,상해없음,EPSG:5181,202745.15019596,443394.54970507
2021021500100163,2021-02-15 13:00:00,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,49,상해없음,보행자,여,36,경상,EPSG:5181,207676.66412409,448747.86517253
2021021500100192,2021-02-15 14:00:00,월요일,서울특별시 송파구 석촌동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,44,부상신고,화물,남,44,상해없음,EPSG:5181,209282.44669191,444956.88290764
2021021800100480,2021-02-18 21:00:00,목요일,서울특별시 영등포구 대림동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,19,상해없음,보행자,여,31,부상신고,EPSG:5181,191678.37882273,443674.89931137
2021021900100205,2021-02-19 12:00:00,금요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,26,중상,,,,,EPSG:5181,206423.81465863,450883.05409184
2021022100100324,2021-02-21 19:00:00,일요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,기타,단일로 - 지하차도(도로)내,개인형이동수단(PM),여,48,경상,승용,남,31,상해없음,EPSG:5181,202859.7507904,445926.15348009
2021022200100112,2021-02-22 09:00:00,월요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,19,상해없음,자전거,남,48,경상,EPSG:5181,205695.26367432,449427.60330345
2021022500100238,2021-02-25 15:00:00,목요일,서울특별시 동대문구 제기동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,57,부상신고,승용,남,71,상해없음,EPSG:5181,203576.99800809,453645.00473371
2021022500100340,2021-02-25 18:00:00,목요일,서울특별시 동대문구 장안동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,25,경상,승합,남,55,상해없음,EPSG:5181,206168.51658876,452424.30820349
2021030200100095,2021-03-02 09:00:00,화요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),여,26,상해없음,보행자,여,26,경상,EPSG:5181,204368.83852665,446774.50472613
2021030300100117,2021-03-03 09:00:00,수요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,23,상해없음,보행자,남,20,중상,EPSG:5181,206470.53249972,448870.50322933
2021030500100238,2021-03-05 13:00:00,금요일,서울특별시 송파구 방이동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,49,상해없음,보행자,남,18,중상,EPSG:5181,209984.0826093,446396.1862762
2021030800100071,2021-03-08 08:00:00,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,30,상해없음,보행자,남,52,경상,EPSG:5181,205665.8524349,448562.10399424
2021030800100136,2021-03-08 09:00:00,월요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),여,30,부상신고,승용,남,60,상해없음,EPSG:5181,207197.01569247,445257.92715063
2021030900100399,2021-03-09 19:00:00,화요일,서울특별시 구로구 가리봉동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,31,부상신고,승용,남,54,기타불명,EPSG:5181,190285.64783478,442205.94690148
2021031000100496,2021-03-10 20:00:00,수요일,서울특별시 중랑구 묵동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,44,경상,화물,남,45,상해없음,EPSG:5181,206891.07058281,457071.99969085
2021031100100022,2021-03-11 03:00:00,목요일,서울특별시 송파구 석촌동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,28,중상,,,,,EPSG:5181,209138.77912725,445448.31647708
2021031100100340,2021-03-11 17:00:00,목요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,29,중상,승용,남,23,상해없음,EPSG:5181,203675.09835777,446297.63100869
2021031100100544,2021-03-11 23:00:00,목요일,서울특별시 중구 흥인동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,33,상해없음,보행자,여,54,중상,EPSG:5181,201423.64215427,452236.99646211
2021031100100546,2021-03-11 23:00:00,목요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,25,중상,승합,남,33,상해없음,EPSG:5181,202481.68015025,446664.43513281
2021031300100292,2021-03-13 15:00:00,토요일,서울특별시 마포구 서교동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,23,상해없음,보행자,여,32,경상,EPSG:5181,192928.89386671,450066.98339038
2021031300100393,2021-03-13 18:00:00,토요일,서울특별시 서초구 잠원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,19,상해없음,보행자,여,62,중상,EPSG:5181,200726.33874998,446411.0102278
2021031300100502,2021-03-13 22:00:00,토요일,서울특별시 마포구 상수동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,19,상해없음,보행자,남,28,경상,EPSG:5181,193195.59467858,449954.35824098
2021031400100378,2021-03-14 22:00:00,일요일,서울특별시 마포구 서교동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,정보없음,흐림,교차로 - 교차로부근,개인형이동수단(PM),여,32,경상,이륜,남,53,상해없음,EPSG:5181,192671.54754631,450489.77673889
2021031500100360,2021-03-15 17:00:00,월요일,서울특별시 노원구 상계동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,31,경상,승용,여,54,경상,EPSG:5181,205220.70852138,461708.94223036
2021031900100352,2021-03-19 16:00:00,금요일,서울특별시 강동구 암사동,경상사고,0,0,1,0,차대사람 - 기타,기타,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,15,기타불명,보행자,여,70,경상,EPSG:5181,211255.81155939,450118.43986863
2021032000100020,2021-03-20 02:00:00,토요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차량단독 - 기타,신호위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,40,경상,,,,,EPSG:5181,204300.17554683,446894.1871695
2021032200100007,2021-03-22 02:00:00,월요일,서울특별시 동작구 대방동,부상신고사고,0,0,0,1,차대차 - 기타,기타,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,33,부상신고,승용,남,65,상해없음,EPSG:5181,193659.32944003,444391.69218941
2021032300100122,2021-03-23 10:00:00,화요일,서울특별시 송파구 마천동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,51,상해없음,보행자,남,43,중상,EPSG:5181,213492.53656655,443940.83095662
2021032300100181,2021-03-23 12:00:00,화요일,서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,19,경상,승용,남,49,상해없음,EPSG:5181,209001.63675376,445276.51936043
2021032300100212,2021-03-23 13:00:00,화요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,24,상해없음,이륜,남,26,경상,EPSG:5181,204886.87428525,444735.45081213
2021032400100455,2021-03-24 19:00:00,수요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,25,상해없음,자전거,남,38,경상,EPSG:5181,209998.01066003,445846.03968996
2021032400100536,2021-03-24 22:00:00,수요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,28,기타불명,보행자,여,60,경상,EPSG:5181,186219.77104186,450928.63629834
2021032500100227,2021-03-25 13:00:00,목요일,서울특별시 양천구 신월동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,22,상해없음,보행자,남,80,경상,EPSG:5181,185266.91834961,448764.75985787
2021032500100578,2021-03-25 22:00:00,목요일,서울특별시 송파구 송파동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,19,상해없음,자전거,남,37,중상,EPSG:5181,210451.60365249,444638.96455605
2021032600100069,2021-03-26 08:00:00,금요일,서울특별시 서초구 잠원동,중상사고,0,1,0,1,차대사람 - 차도통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,36,부상신고,보행자,여,51,중상,EPSG:5181,201141.134761,446856.38814476
2021032600100540,2021-03-26 20:00:00,금요일,서울특별시 중랑구 중화동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,27,부상신고,승용,남,72,상해없음,EPSG:5181,206889.95073431,455779.47972787
2021032800100416,2021-03-28 22:00:00,일요일,서울특별시 서초구 방배동,중상사고,0,1,0,1,차대차 - 측면충돌,안전운전불이행,정보없음,비,단일로 - 기타,개인형이동수단(PM),여,16,중상,승용,남,34,상해없음,EPSG:5181,199280.48609729,443076.03081446
2021032900100281,2021-03-29 13:00:00,월요일,서울특별시 노원구 상계동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,19,경상,자전거,남,35,경상,EPSG:5181,204596.74727171,462405.89250748
2021032900100344,2021-03-29 15:00:00,월요일,서울특별시 서초구 서초동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,16,부상신고,승용,여,39,상해없음,EPSG:5181,201879.99129468,442983.79529018
2021032900100490,2021-03-29 19:00:00,월요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 기타,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,13,상해없음,보행자,여,40,경상,EPSG:5181,202336.77905318,447387.94936319
2021032900100514,2021-03-29 20:00:00,월요일,서울특별시 영등포구 당산동3가,경상사고,0,0,1,0,차대차 - 기타,신호위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,41,경상,이륜,남,44,상해없음,EPSG:5181,190613.05038041,447425.66743381
2021033000100618,2021-03-30 23:00:00,화요일,서울특별시 서대문구 창천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,20,기타불명,보행자,여,20,경상,EPSG:5181,194204.54338214,450789.04269457
2021033000100620,2021-03-30 23:00:00,화요일,서울특별시 서초구 서초동,중상사고,0,1,1,0,차대차 - 기타,불법유턴,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,36,중상,승용,남,37,상해없음,EPSG:5181,202133.36919685,445002.93266688
2021040100100020,2021-04-01 02:00:00,목요일,서울특별시 용산구 이촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,39,기타불명,자전거,남,34,경상,EPSG:5181,196496.11451308,446896.72434754
2021040100100074,2021-04-01 08:00:00,목요일,서울특별시 영등포구 양평동1가,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,26,상해없음,보행자,여,36,경상,EPSG:5181,189977.92162417,447028.14174972
2021040100100367,2021-04-01 16:00:00,목요일,서울특별시 서대문구 연희동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,19,상해없음,보행자,여,52,부상신고,EPSG:5181,193684.84490355,452951.10788785
2021040100100406,2021-04-01 17:00:00,목요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대사람 - 기타,보행자보호의무위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,28,상해없음,보행자,여,26,경상,EPSG:5181,206380.50084467,450374.62189923
2021040400100205,2021-04-04 15:00:00,일요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,26,상해없음,보행자,여,62,경상,EPSG:5181,202766.18042113,459937.16490143
2021040500100304,2021-04-05 14:00:00,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,14,상해없음,보행자,여,53,경상,EPSG:5181,202781.36082331,445993.7636476
2021040500100643,2021-04-05 22:00:00,월요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,20,상해없음,보행자,남,38,경상,EPSG:5181,204814.42069977,445380.32094517
2021040600100191,2021-04-06 12:00:00,화요일,서울특별시 동작구 상도1동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,20,중상,승용,남,68,상해없음,EPSG:5181,195371.23444605,444909.98272829
2021040600100286,2021-04-06 15:00:00,화요일,서울특별시 강북구 번동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,24,상해없음,보행자,여,61,중상,EPSG:5181,203329.48046017,459547.01208552
2021040800100296,2021-04-08 14:00:00,목요일,서울특별시 도봉구 창동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),여,19,부상신고,승용,남,67,상해없음,EPSG:5181,204177.57762439,461093.14011192
